row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	77	4.194	0.477	16.452	1.028	1.0	1.0
0	0	74	4.0	0.0	17.0	0.577	1.0	1.0
0	0	71	3.903	0.301	17.484	0.57	1.0	1.0
0	0	68	3.581	0.564	18.161	0.82	1.0	1.0
0	0	65	3.226	0.425	18.742	0.729	1.0	1.0
0	0	62	2.903	0.301	20.226	0.884	1.0	1.0
0	0	59	2.516	0.508	21.419	1.361	1.0	1.0
0	0	56	2.161	0.374	23.161	1.214	1.0	1.0
0	0	53	2.032	0.18	24.935	1.692	1.0	1.0
0	0	50	1.742	0.514	29.267	4.586	0.968	0.968
0	0	47	0.767	0.728	35.579	3.372	0.581	0.613
0	0	44	0.0	0.0	nan	nan	0.0	0.0
0	0	41	0.0	0.0	nan	nan	0.0	0.0
0	0	38	0.0	0.0	nan	nan	0.0	0.0
0	0	35	0.0	0.0	nan	nan	0.0	0.0
0	0	32	0.0	0.0	nan	nan	0.0	0.0
0	0	29	0.0	0.0	nan	nan	0.0	0.0
1	0	77	2.097	0.301	19.677	1.194	1.0	1.0
1	0	74	1.903	0.301	20.806	1.108	1.0	1.0
1	0	71	1.806	0.402	22.645	1.17	1.0	1.0
1	0	68	1.452	0.506	23.645	1.78	1.0	1.0
1	0	65	1.2	0.551	26.172	3.423	0.903	0.935
1	0	62	0.581	0.502	27.667	2.114	0.581	0.581
1	0	59	0.129	0.341	30.5	2.887	0.129	0.129
1	0	56	0.0	0.0	nan	nan	0.0	0.0
1	0	53	0.0	0.0	nan	nan	0.0	0.0
1	0	50	0.0	0.0	nan	nan	0.0	0.0
1	0	47	0.0	0.0	nan	nan	0.0	0.0
1	0	44	0.0	0.0	nan	nan	0.0	0.0
1	0	41	0.0	0.0	nan	nan	0.0	0.0
1	0	38	0.0	0.0	nan	nan	0.0	0.0
1	0	35	0.0	0.0	nan	nan	0.0	0.0
1	0	32	0.0	0.0	nan	nan	0.0	0.0
1	0	29	0.0	0.0	nan	nan	0.0	0.0
2	0	77	4.419	0.502	16.355	0.551	1.0	1.0
2	0	74	4.258	0.445	16.935	0.574	1.0	1.0
2	0	71	3.968	0.315	17.226	0.56	1.0	1.0
2	0	68	3.645	0.551	18.161	0.638	1.0	1.0
2	0	65	3.194	0.402	18.968	1.251	1.0	1.0
2	0	62	2.935	0.25	20.097	1.044	1.0	1.0
2	0	59	2.742	0.514	21.065	1.459	1.0	1.0
2	0	56	2.355	0.486	23.065	1.692	1.0	1.0
2	0	53	2.032	0.18	25.355	2.402	1.0	1.0
2	0	50	1.774	0.425	29.871	3.819	1.0	1.0
2	0	47	0.857	0.803	35.65	6.029	0.548	0.645
2	0	44	0.0	0.0	nan	nan	0.0	0.0
2	0	41	0.0	0.0	nan	nan	0.0	0.0
2	0	38	0.0	0.0	nan	nan	0.0	0.0
2	0	35	0.0	0.0	nan	nan	0.0	0.0
2	0	32	0.0	0.0	nan	nan	0.0	0.0
2	0	29	0.0	0.0	nan	nan	0.0	0.0
3	0	77	2.677	0.599	18.516	0.811	1.0	1.0
3	0	74	2.032	0.18	19.29	0.693	1.0	1.0
3	0	71	2.0	0.0	20.161	0.735	1.0	1.0
3	0	68	1.968	0.18	21.226	0.99	1.0	1.0
3	0	65	1.871	0.428	22.29	1.774	1.0	1.0
3	0	62	1.548	0.506	24.226	1.783	1.0	1.0
3	0	59	1.032	0.315	26.333	2.857	0.968	0.968
3	0	56	0.643	0.621	29.368	4.031	0.516	0.613
3	0	53	0.032	0.18	27.0	0.0	0.032	0.032
3	0	50	0.0	0.0	nan	nan	0.0	0.0
3	0	47	0.0	0.0	nan	nan	0.0	0.0
3	0	44	0.0	0.0	nan	nan	0.0	0.0
3	0	41	0.0	0.0	nan	nan	0.0	0.0
3	0	38	0.0	0.0	nan	nan	0.0	0.0
3	0	35	0.0	0.0	nan	nan	0.0	0.0
3	0	32	0.0	0.0	nan	nan	0.0	0.0
3	0	29	0.0	0.0	nan	nan	0.0	0.0
4	0	77	2.806	0.601	17.806	0.654	1.0	1.0
4	0	74	2.516	0.508	18.258	0.773	1.0	1.0
4	0	71	2.065	0.25	19.097	0.539	1.0	1.0
4	0	68	1.935	0.25	19.903	0.831	1.0	1.0
4	0	65	1.645	0.486	21.226	1.117	1.0	1.0
4	0	62	1.484	0.508	22.419	1.259	1.0	1.0
4	0	59	1.065	0.25	25.258	3.759	1.0	1.0
4	0	56	0.806	0.543	26.609	2.369	0.742	0.742
4	0	53	0.167	0.379	28.5	4.087	0.161	0.194
4	0	50	0.032	0.18	29.0	0.0	0.032	0.032
4	0	47	0.0	0.0	nan	nan	0.0	0.0
4	0	44	0.0	0.0	nan	nan	0.0	0.0
4	0	41	0.0	0.0	nan	nan	0.0	0.0
4	0	38	0.0	0.0	nan	nan	0.0	0.0
4	0	35	0.0	0.0	nan	nan	0.0	0.0
4	0	32	0.0	0.0	nan	nan	0.0	0.0
4	0	29	0.0	0.0	nan	nan	0.0	0.0
5	0	77	3.419	0.502	18.29	0.739	1.0	1.0
5	0	74	3.129	0.428	19.032	0.875	1.0	1.0
5	0	71	2.903	0.301	19.71	0.693	1.0	1.0
5	0	68	2.613	0.495	20.774	1.055	1.0	1.0
5	0	65	2.161	0.374	21.677	1.045	1.0	1.0
5	0	62	2.032	0.18	23.0	1.751	1.0	1.0
5	0	59	2.0	0.0	24.774	1.203	1.0	1.0
5	0	56	1.871	0.428	28.3	3.344	0.968	0.968
5	0	53	1.724	0.455	32.677	3.798	0.935	1.0
5	0	50	0.448	0.736	36.455	4.228	0.29	0.355
5	0	47	0.0	0.0	nan	nan	0.0	0.0
5	0	44	0.0	0.0	nan	nan	0.0	0.0
5	0	41	0.0	0.0	nan	nan	0.0	0.0
5	0	38	0.0	0.0	nan	nan	0.0	0.0
5	0	35	0.0	0.0	nan	nan	0.0	0.0
5	0	32	0.0	0.0	nan	nan	0.0	0.0
5	0	29	0.0	0.0	nan	nan	0.0	0.0
6	0	77	3.516	0.57	18.387	0.667	1.0	1.0
6	0	74	3.097	0.301	19.032	0.875	1.0	1.0
6	0	71	2.839	0.374	19.71	1.071	1.0	1.0
6	0	68	2.484	0.508	20.581	1.148	1.0	1.0
6	0	65	2.065	0.25	22.194	1.046	1.0	1.0
6	0	62	2.0	0.0	22.968	1.016	1.0	1.0
6	0	59	2.0	0.0	24.839	2.709	1.0	1.0
6	0	56	1.871	0.341	27.968	3.178	1.0	1.0
6	0	53	1.786	0.499	31.333	3.367	0.871	0.968
6	0	50	0.679	0.905	33.857	4.704	0.355	0.452
6	0	47	0.033	0.183	36.5	0.707	0.032	0.065
6	0	44	0.0	0.0	nan	nan	0.0	0.0
6	0	41	0.0	0.0	nan	nan	0.0	0.0
6	0	38	0.0	0.0	nan	nan	0.0	0.0
6	0	35	0.0	0.0	nan	nan	0.0	0.0
6	0	32	0.0	0.0	nan	nan	0.0	0.0
6	0	29	0.0	0.0	nan	nan	0.0	0.0
7	0	77	4.387	0.495	15.419	0.502	1.0	1.0
7	0	74	4.129	0.341	15.903	0.651	1.0	1.0
7	0	71	4.032	0.18	16.452	0.568	1.0	1.0
7	0	68	3.935	0.25	16.677	0.702	1.0	1.0
7	0	65	3.645	0.486	17.516	0.926	1.0	1.0
7	0	62	3.161	0.688	18.161	0.86	1.0	1.0
7	0	59	2.613	0.715	18.71	1.071	1.0	1.0
7	0	56	2.129	0.341	20.29	1.596	1.0	1.0
7	0	53	2.032	0.18	21.871	1.204	1.0	1.0
7	0	50	1.871	0.341	22.742	1.413	1.0	1.0
7	0	47	1.677	0.475	25.774	2.604	1.0	1.0
7	0	44	1.034	0.731	28.417	3.513	0.71	0.774
7	0	41	0.194	0.477	28.0	3.674	0.161	0.161
7	0	38	0.0	0.0	nan	nan	0.0	0.0
7	0	35	0.0	0.0	nan	nan	0.0	0.0
7	0	32	0.0	0.0	nan	nan	0.0	0.0
7	0	29	0.0	0.0	nan	nan	0.0	0.0
8	0	77	4.0	0.0	17.097	0.396	1.0	1.0
8	0	74	3.871	0.341	17.581	0.672	1.0	1.0
8	0	71	3.484	0.57	17.839	0.86	1.0	1.0
8	0	68	3.065	0.629	18.871	0.957	1.0	1.0
8	0	65	2.355	0.486	20.129	1.477	1.0	1.0
8	0	62	2.065	0.25	20.677	1.376	1.0	1.0
8	0	59	2.032	0.18	21.839	1.157	1.0	1.0
8	0	56	2.0	0.0	23.742	1.29	1.0	1.0
8	0	53	2.0	0.0	26.032	2.302	1.0	1.0
8	0	50	1.733	0.521	29.967	3.943	0.935	0.968
8	0	47	0.633	0.809	34.286	5.195	0.419	0.452
8	0	44	0.1	0.403	37.333	3.512	0.065	0.097
8	0	41	0.0	0.0	nan	nan	0.0	0.0
8	0	38	0.0	0.0	nan	nan	0.0	0.0
8	0	35	0.0	0.0	nan	nan	0.0	0.0
8	0	32	0.0	0.0	nan	nan	0.0	0.0
8	0	29	0.0	0.0	nan	nan	0.0	0.0
9	0	77	4.032	0.875	18.194	0.601	1.0	1.0
9	0	74	3.484	0.677	18.935	0.727	1.0	1.0
9	0	71	3.065	0.25	20.097	0.87	1.0	1.0
9	0	68	3.0	0.258	20.806	1.078	1.0	1.0
9	0	65	2.968	0.18	22.161	1.214	1.0	1.0
9	0	62	2.742	0.445	23.645	1.582	1.0	1.0
9	0	59	2.323	0.475	25.516	1.947	1.0	1.0
9	0	56	2.0	0.258	29.29	3.309	1.0	1.0
9	0	53	1.5	0.63	33.5	4.2	0.935	0.968
9	0	50	0.5	0.572	38.133	2.615	0.452	0.484
9	0	47	0.0	0.0	nan	nan	0.0	0.0
9	0	44	0.0	0.0	nan	nan	0.0	0.0
9	0	41	0.0	0.0	nan	nan	0.0	0.0
9	0	38	0.0	0.0	nan	nan	0.0	0.0
9	0	35	0.0	0.0	nan	nan	0.0	0.0
9	0	32	0.0	0.0	nan	nan	0.0	0.0
9	0	29	0.0	0.0	nan	nan	0.0	0.0
10	0	77	3.548	0.624	18.226	0.56	1.0	1.0
10	0	74	3.065	0.68	18.419	0.807	1.0	1.0
10	0	71	2.548	0.506	19.581	0.923	1.0	1.0
10	0	68	2.194	0.402	20.355	1.05	1.0	1.0
10	0	65	2.0	0.0	22.258	1.999	1.0	1.0
10	0	62	2.0	0.0	23.581	1.728	1.0	1.0
10	0	59	2.0	0.0	25.419	2.986	1.0	1.0
10	0	56	1.933	0.254	29.065	2.966	0.968	1.0
10	0	53	0.958	0.908	34.238	4.024	0.452	0.677
10	0	50	0.067	0.254	35.667	2.517	0.065	0.097
10	0	47	0.0	0.0	nan	nan	0.0	0.0
10	0	44	0.0	0.0	nan	nan	0.0	0.0
10	0	41	0.0	0.0	nan	nan	0.0	0.0
10	0	38	0.0	0.0	nan	nan	0.0	0.0
10	0	35	0.0	0.0	nan	nan	0.0	0.0
10	0	32	0.0	0.0	nan	nan	0.0	0.0
10	0	29	0.0	0.0	nan	nan	0.0	0.0
11	0	77	3.871	0.341	16.581	0.848	1.0	1.0
11	0	74	3.71	0.461	17.161	0.735	1.0	1.0
11	0	71	3.29	0.693	17.935	0.854	1.0	1.0
11	0	68	2.677	0.702	18.613	1.022	1.0	1.0
11	0	65	2.226	0.425	19.548	1.06	1.0	1.0
11	0	62	1.968	0.18	20.161	1.214	1.0	1.0
11	0	59	1.933	0.254	22.452	2.827	0.968	1.0
11	0	56	1.806	0.402	23.806	2.414	1.0	1.0
11	0	53	1.567	0.568	26.567	5.847	0.935	0.968
11	0	50	0.929	0.716	29.348	3.563	0.645	0.742
11	0	47	0.069	0.258	33.5	3.697	0.065	0.129
11	0	44	0.0	0.0	nan	nan	0.0	0.0
11	0	41	0.0	0.0	nan	nan	0.0	0.0
11	0	38	0.0	0.0	nan	nan	0.0	0.0
11	0	35	0.0	0.0	nan	nan	0.0	0.0
11	0	32	0.0	0.0	nan	nan	0.0	0.0
11	0	29	0.0	0.0	nan	nan	0.0	0.0
12	0	77	4.161	0.779	18.0	0.683	1.0	1.0
12	0	74	3.581	0.72	18.484	0.851	1.0	1.0
12	0	71	3.065	0.359	19.323	0.748	1.0	1.0
12	0	68	3.0	0.0	19.968	0.795	1.0	1.0
12	0	65	3.0	0.0	21.419	1.177	1.0	1.0
12	0	62	2.839	0.374	22.355	1.279	1.0	1.0
12	0	59	2.548	0.506	23.355	1.33	1.0	1.0
12	0	56	2.194	0.477	26.097	2.385	1.0	1.0
12	0	53	1.774	0.425	30.742	4.066	1.0	1.0
12	0	50	1.31	0.712	35.556	5.437	0.806	0.871
12	0	47	0.097	0.301	41.333	3.786	0.097	0.097
12	0	44	0.0	0.0	nan	nan	0.0	0.0
12	0	41	0.0	0.0	nan	nan	0.0	0.0
12	0	38	0.0	0.0	nan	nan	0.0	0.0
12	0	35	0.0	0.0	nan	nan	0.0	0.0
12	0	32	0.0	0.0	nan	nan	0.0	0.0
12	0	29	0.0	0.0	nan	nan	0.0	0.0
13	0	77	2.032	0.18	20.71	1.419	1.0	1.0
13	0	74	2.0	0.0	21.355	1.112	1.0	1.0
13	0	71	1.774	0.425	23.419	2.68	1.0	1.0
13	0	68	1.548	0.506	24.387	1.667	1.0	1.0
13	0	65	1.069	0.258	27.194	3.351	0.935	1.0
13	0	62	0.731	0.452	31.917	3.889	0.613	0.774
13	0	59	0.033	0.183	33.5	4.95	0.032	0.065
13	0	56	0.0	0.0	nan	nan	0.0	0.0
13	0	53	0.0	0.0	nan	nan	0.0	0.0
13	0	50	0.0	0.0	nan	nan	0.0	0.0
13	0	47	0.0	0.0	nan	nan	0.0	0.0
13	0	44	0.0	0.0	nan	nan	0.0	0.0
13	0	41	0.0	0.0	nan	nan	0.0	0.0
13	0	38	0.0	0.0	nan	nan	0.0	0.0
13	0	35	0.0	0.0	nan	nan	0.0	0.0
13	0	32	0.0	0.0	nan	nan	0.0	0.0
13	0	29	0.0	0.0	nan	nan	0.0	0.0
14	0	77	3.129	0.499	17.581	0.765	1.0	1.0
14	0	74	2.581	0.672	18.258	0.773	1.0	1.0
14	0	71	2.258	0.445	18.677	0.832	1.0	1.0
14	0	68	1.935	0.25	19.613	0.882	1.0	1.0
14	0	65	1.839	0.374	21.226	1.23	1.0	1.0
14	0	62	1.516	0.508	22.323	1.869	1.0	1.0
14	0	59	1.1	0.403	24.533	2.636	0.935	0.968
14	0	56	0.8	0.61	26.364	2.821	0.677	0.71
14	0	53	0.143	0.356	30.0	4.163	0.129	0.226
14	0	50	0.0	0.0	34.0	0.0	0.0	0.032
14	0	47	0.0	0.0	nan	nan	0.0	0.0
14	0	44	0.0	0.0	nan	nan	0.0	0.0
14	0	41	0.0	0.0	nan	nan	0.0	0.0
14	0	38	0.0	0.0	nan	nan	0.0	0.0
14	0	35	0.0	0.0	nan	nan	0.0	0.0
14	0	32	0.0	0.0	nan	nan	0.0	0.0
14	0	29	0.0	0.0	nan	nan	0.0	0.0
15	0	77	1.839	0.374	20.29	1.321	1.0	1.0
15	0	74	1.516	0.508	21.387	1.174	1.0	1.0
15	0	71	1.387	0.495	22.226	1.023	1.0	1.0
15	0	68	1.161	0.374	23.484	1.546	1.0	1.0
15	0	65	0.903	0.301	26.286	2.537	0.903	0.903
15	0	62	0.355	0.486	27.818	2.04	0.355	0.355
15	0	59	0.0	0.0	nan	nan	0.0	0.0
15	0	56	0.0	0.0	nan	nan	0.0	0.0
15	0	53	0.0	0.0	nan	nan	0.0	0.0
15	0	50	0.0	0.0	nan	nan	0.0	0.0
15	0	47	0.0	0.0	nan	nan	0.0	0.0
15	0	44	0.0	0.0	nan	nan	0.0	0.0
15	0	41	0.0	0.0	nan	nan	0.0	0.0
15	0	38	0.0	0.0	nan	nan	0.0	0.0
15	0	35	0.0	0.0	nan	nan	0.0	0.0
15	0	32	0.0	0.0	nan	nan	0.0	0.0
15	0	29	0.0	0.0	nan	nan	0.0	0.0
16	0	77	4.419	0.502	16.581	0.564	1.0	1.0
16	0	74	4.161	0.374	17.032	0.482	1.0	1.0
16	0	71	3.968	0.407	17.806	0.477	1.0	1.0
16	0	68	3.548	0.506	18.419	1.025	1.0	1.0
16	0	65	3.065	0.25	19.226	0.92	1.0	1.0
16	0	62	2.903	0.301	20.0	0.775	1.0	1.0
16	0	59	2.774	0.425	21.226	1.454	1.0	1.0
16	0	56	2.226	0.425	23.452	1.312	1.0	1.0
16	0	53	2.0	0.0	25.387	2.883	1.0	1.0
16	0	50	1.903	0.301	29.645	3.647	1.0	1.0
16	0	47	1.323	0.791	33.615	4.08	0.839	0.839
16	0	44	0.097	0.301	37.333	1.528	0.097	0.097
16	0	41	0.0	0.0	nan	nan	0.0	0.0
16	0	38	0.0	0.0	nan	nan	0.0	0.0
16	0	35	0.0	0.0	nan	nan	0.0	0.0
16	0	32	0.0	0.0	nan	nan	0.0	0.0
16	0	29	0.0	0.0	nan	nan	0.0	0.0
17	0	77	4.516	0.57	16.065	0.574	1.0	1.0
17	0	74	4.387	0.495	16.387	0.615	1.0	1.0
17	0	71	3.935	0.25	17.29	0.739	1.0	1.0
17	0	68	3.839	0.374	17.645	1.05	1.0	1.0
17	0	65	3.323	0.599	18.516	0.962	1.0	1.0
17	0	62	2.774	0.617	19.194	1.046	1.0	1.0
17	0	59	2.323	0.475	20.323	1.326	1.0	1.0
17	0	56	2.129	0.341	21.677	1.6	1.0	1.0
17	0	53	1.935	0.25	23.581	1.455	1.0	1.0
17	0	50	1.821	0.548	26.207	4.491	0.839	0.935
17	0	47	1.033	0.85	29.0	3.24	0.645	0.677
17	0	44	0.032	0.18	37.0	0.0	0.032	0.032
17	0	41	0.0	0.0	nan	nan	0.0	0.0
17	0	38	0.0	0.0	nan	nan	0.0	0.0
17	0	35	0.0	0.0	nan	nan	0.0	0.0
17	0	32	0.0	0.0	nan	nan	0.0	0.0
17	0	29	0.0	0.0	nan	nan	0.0	0.0
18	0	77	3.419	0.502	16.871	0.619	1.0	1.0
18	0	74	3.065	0.359	17.226	0.56	1.0	1.0
18	0	71	2.71	0.461	18.0	1.033	1.0	1.0
18	0	68	2.226	0.425	18.613	0.615	1.0	1.0
18	0	65	2.0	0.258	19.613	0.715	1.0	1.0
18	0	62	1.871	0.341	20.516	1.503	1.0	1.0
18	0	59	1.548	0.506	21.645	1.199	1.0	1.0
18	0	56	1.258	0.445	23.806	2.167	1.0	1.0
18	0	53	0.733	0.45	27.043	3.183	0.71	0.742
18	0	50	0.2	0.407	26.714	2.87	0.194	0.226
18	0	47	0.032	0.18	32.0	0.0	0.032	0.032
18	0	44	0.0	0.0	nan	nan	0.0	0.0
18	0	41	0.0	0.0	nan	nan	0.0	0.0
18	0	38	0.0	0.0	nan	nan	0.0	0.0
18	0	35	0.0	0.0	nan	nan	0.0	0.0
18	0	32	0.0	0.0	nan	nan	0.0	0.0
18	0	29	0.0	0.0	nan	nan	0.0	0.0
19	0	77	6.258	0.445	16.032	0.605	1.0	1.0
19	0	74	6.0	0.0	16.548	0.568	1.0	1.0
19	0	71	6.0	0.258	16.871	0.619	1.0	1.0
19	0	68	5.677	0.599	17.323	0.599	1.0	1.0
19	0	65	4.903	0.7	18.194	1.014	1.0	1.0
19	0	62	4.258	0.575	18.774	0.669	1.0	1.0
19	0	59	3.903	0.301	20.032	0.875	1.0	1.0
19	0	56	3.903	0.301	20.871	0.922	1.0	1.0
19	0	53	3.677	0.475	22.323	1.222	1.0	1.0
19	0	50	3.129	0.341	23.903	1.221	1.0	1.0
19	0	47	3.032	0.18	26.613	2.201	1.0	1.0
19	0	44	2.935	0.359	28.871	3.914	1.0	1.0
19	0	41	2.226	0.669	35.677	4.792	1.0	1.0
19	0	38	1.033	0.718	43.042	4.515	0.742	0.774
19	0	35	0.0	0.0	nan	nan	0.0	0.0
19	0	32	0.0	0.0	nan	nan	0.0	0.0
19	0	29	0.0	0.0	nan	nan	0.0	0.0
20	0	77	4.452	0.506	16.355	0.551	1.0	1.0
20	0	74	4.258	0.514	16.645	1.226	1.0	1.0
20	0	71	3.968	0.407	17.419	1.089	1.0	1.0
20	0	68	3.742	0.514	17.935	0.727	1.0	1.0
20	0	65	3.194	0.402	18.839	0.735	1.0	1.0
20	0	62	3.065	0.25	19.742	1.094	1.0	1.0
20	0	59	2.839	0.374	20.968	0.983	1.0	1.0
20	0	56	2.387	0.495	22.355	1.279	1.0	1.0
20	0	53	2.194	0.402	24.516	2.234	1.0	1.0
20	0	50	1.968	0.18	26.935	3.759	1.0	1.0
20	0	47	1.367	0.718	33.667	5.691	0.839	0.871
20	0	44	0.355	0.608	36.222	3.346	0.29	0.29
20	0	41	0.0	0.0	nan	nan	0.0	0.0
20	0	38	0.0	0.0	nan	nan	0.0	0.0
20	0	35	0.0	0.0	nan	nan	0.0	0.0
20	0	32	0.0	0.0	nan	nan	0.0	0.0
20	0	29	0.0	0.0	nan	nan	0.0	0.0
21	0	77	2.645	0.608	18.226	0.762	1.0	1.0
21	0	74	2.161	0.374	18.903	0.79	1.0	1.0
21	0	71	2.065	0.25	19.677	0.945	1.0	1.0
21	0	68	2.032	0.18	20.71	1.442	1.0	1.0
21	0	65	1.774	0.497	21.871	1.628	1.0	1.0
21	0	62	1.419	0.502	23.452	1.912	1.0	1.0
21	0	59	0.903	0.473	26.577	2.701	0.839	0.839
21	0	56	0.323	0.475	27.8	3.615	0.323	0.323
21	0	53	0.0	0.0	nan	nan	0.0	0.0
21	0	50	0.0	0.0	nan	nan	0.0	0.0
21	0	47	0.0	0.0	nan	nan	0.0	0.0
21	0	44	0.0	0.0	nan	nan	0.0	0.0
21	0	41	0.0	0.0	nan	nan	0.0	0.0
21	0	38	0.0	0.0	nan	nan	0.0	0.0
21	0	35	0.0	0.0	nan	nan	0.0	0.0
21	0	32	0.0	0.0	nan	nan	0.0	0.0
21	0	29	0.0	0.0	nan	nan	0.0	0.0
22	0	77	5.839	0.374	16.097	0.473	1.0	1.0
22	0	74	5.258	0.445	16.968	0.657	1.0	1.0
22	0	71	5.129	0.428	17.065	0.727	1.0	1.0
22	0	68	4.581	0.62	18.032	1.08	1.0	1.0
22	0	65	4.323	0.541	18.613	0.882	1.0	1.0
22	0	62	3.806	0.703	19.258	1.21	1.0	1.0
22	0	59	3.194	0.402	20.226	1.521	1.0	1.0
22	0	56	3.194	0.402	21.452	1.609	1.0	1.0
22	0	53	2.871	0.341	23.258	1.843	1.0	1.0
22	0	50	2.774	0.56	26.032	4.07	1.0	1.0
22	0	47	2.097	0.746	30.194	4.269	1.0	1.0
22	0	44	1.806	0.833	32.967	4.181	0.968	0.968
22	0	41	0.6	0.675	37.562	4.381	0.484	0.516
22	0	38	0.0	0.0	nan	nan	0.0	0.0
22	0	35	0.0	0.0	nan	nan	0.0	0.0
22	0	32	0.0	0.0	nan	nan	0.0	0.0
22	0	29	0.0	0.0	nan	nan	0.0	0.0
23	0	77	4.097	0.597	17.452	0.768	1.0	1.0
23	0	74	3.645	0.608	18.129	0.67	1.0	1.0
23	0	71	3.226	0.425	18.71	0.643	1.0	1.0
23	0	68	3.161	0.374	19.419	1.523	1.0	1.0
23	0	65	3.0	0.365	20.419	1.119	1.0	1.0
23	0	62	2.677	0.475	21.839	1.214	1.0	1.0
23	0	59	2.419	0.502	23.065	1.526	1.0	1.0
23	0	56	2.065	0.359	26.129	3.096	1.0	1.0
23	0	53	1.935	0.359	28.367	2.965	0.968	0.968
23	0	50	1.5	0.682	32.643	3.561	0.871	0.903
23	0	47	0.419	0.672	36.8	3.327	0.323	0.323
23	0	44	0.0	0.0	nan	nan	0.0	0.0
23	0	41	0.0	0.0	nan	nan	0.0	0.0
23	0	38	0.0	0.0	nan	nan	0.0	0.0
23	0	35	0.0	0.0	nan	nan	0.0	0.0
23	0	32	0.0	0.0	nan	nan	0.0	0.0
23	0	29	0.0	0.0	nan	nan	0.0	0.0
24	0	77	2.806	0.654	18.774	0.884	1.0	1.0
24	0	74	2.581	0.672	18.903	0.7	1.0	1.0
24	0	71	2.194	0.477	20.0	1.033	1.0	1.0
24	0	68	1.935	0.25	21.484	2.475	1.0	1.0
24	0	65	1.839	0.374	22.677	1.681	1.0	1.0
24	0	62	1.774	0.497	23.567	1.524	0.968	0.968
24	0	59	1.433	0.504	26.548	2.908	0.968	1.0
24	0	56	0.967	0.49	28.593	3.456	0.839	0.871
24	0	53	0.148	0.362	33.875	2.295	0.129	0.258
24	0	50	0.0	0.0	nan	nan	0.0	0.0
24	0	47	0.0	0.0	nan	nan	0.0	0.0
24	0	44	0.0	0.0	nan	nan	0.0	0.0
24	0	41	0.0	0.0	nan	nan	0.0	0.0
24	0	38	0.0	0.0	nan	nan	0.0	0.0
24	0	35	0.0	0.0	nan	nan	0.0	0.0
24	0	32	0.0	0.0	nan	nan	0.0	0.0
24	0	29	0.0	0.0	nan	nan	0.0	0.0
25	0	77	6.226	0.425	14.516	0.677	1.0	1.0
25	0	74	5.968	0.315	14.903	0.87	1.0	1.0
25	0	71	5.903	0.301	15.032	0.657	1.0	1.0
25	0	68	5.613	0.495	15.516	0.724	1.0	1.0
25	0	65	5.258	0.445	16.226	0.845	1.0	1.0
25	0	62	5.0	0.0	16.774	0.845	1.0	1.0
25	0	59	4.677	0.702	17.452	1.091	1.0	1.0
25	0	56	4.065	0.727	18.581	1.025	1.0	1.0
25	0	53	3.645	0.661	19.323	1.301	1.0	1.0
25	0	50	3.065	0.25	20.677	1.6	1.0	1.0
25	0	47	3.0	0.258	23.097	1.399	1.0	1.0
25	0	44	2.871	0.428	25.097	3.081	1.0	1.0
25	0	41	2.516	0.626	28.516	4.281	1.0	1.0
25	0	38	1.567	0.858	36.5	4.221	0.871	0.903
25	0	35	0.433	0.679	39.25	5.91	0.355	0.387
25	0	32	0.0	0.0	nan	nan	0.0	0.0
25	0	29	0.0	0.0	nan	nan	0.0	0.0
26	0	77	4.742	0.445	16.806	0.601	1.0	1.0
26	0	74	4.194	0.601	17.645	0.661	1.0	1.0
26	0	71	3.613	0.803	18.323	0.871	1.0	1.0
26	0	68	3.032	0.18	19.355	0.839	1.0	1.0
26	0	65	3.032	0.315	20.161	1.098	1.0	1.0
26	0	62	2.968	0.18	21.484	1.63	1.0	1.0
26	0	59	2.774	0.425	22.806	1.493	1.0	1.0
26	0	56	2.323	0.541	24.645	3.573	1.0	1.0
26	0	53	2.129	0.341	26.032	2.183	1.0	1.0
26	0	50	1.839	0.454	31.258	5.092	1.0	1.0
26	0	47	1.133	0.681	34.808	5.72	0.806	0.839
26	0	44	0.233	0.43	39.5	1.604	0.226	0.258
26	0	41	0.0	0.0	nan	nan	0.0	0.0
26	0	38	0.0	0.0	nan	nan	0.0	0.0
26	0	35	0.0	0.0	nan	nan	0.0	0.0
26	0	32	0.0	0.0	nan	nan	0.0	0.0
26	0	29	0.0	0.0	nan	nan	0.0	0.0
27	0	77	1.871	0.562	19.129	1.088	1.0	1.0
27	0	74	1.516	0.57	20.355	1.427	1.0	1.0
27	0	71	1.29	0.461	21.355	1.082	1.0	1.0
27	0	68	1.032	0.18	22.839	1.463	1.0	1.0
27	0	65	0.839	0.374	25.462	2.486	0.839	0.839
27	0	62	0.226	0.425	26.571	2.149	0.226	0.226
27	0	59	0.065	0.25	28.0	1.414	0.065	0.065
27	0	56	0.0	0.0	nan	nan	0.0	0.0
27	0	53	0.0	0.0	nan	nan	0.0	0.0
27	0	50	0.0	0.0	nan	nan	0.0	0.0
27	0	47	0.0	0.0	nan	nan	0.0	0.0
27	0	44	0.0	0.0	nan	nan	0.0	0.0
27	0	41	0.0	0.0	nan	nan	0.0	0.0
27	0	38	0.0	0.0	nan	nan	0.0	0.0
27	0	35	0.0	0.0	nan	nan	0.0	0.0
27	0	32	0.0	0.0	nan	nan	0.0	0.0
27	0	29	0.0	0.0	nan	nan	0.0	0.0
28	0	77	3.323	0.748	18.323	0.945	1.0	1.0
